;filename;s_y;s_x;n_y;n_x;alias;img_mean;img_std;img_kurtosis;img_skewness;img_mode;img_std2;|img_mean|;|img_std|;|img_kurtosis|;|img_skewness|;|img_mode|;|img_std2|;class
58;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;2;2;4;4;img3_2-2;8925.102517;584.8850417400539;17.194596097985823;-1.6169217101587985;8957.73046875;0.06553258527014115;0.47847147448698846;0.07002697672019391;2.408379746644193;-2.1120732240255635;0.17582066119917716;0.04135463296863237;B
59;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;2;3;4;4;img3_2-3;8745.319425;197.82329197713142;4.73036263576209;-0.027848396431042515;8745.2421875;0.022620476435842873;-0.3321805795225397;-0.6258305118541567;0.18347733512346498;0.26881453324397714;-0.804775451892262;-0.6063235432568161;A
60;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;3;0;4;4;img3_3-0;8895.712791;350.3303832498552;0.2059475063951588;0.10953471994186334;8892.95458984375;0.03938193503777377;0.34595155015129614;-0.35165410049907475;-0.6241441012495197;0.474653859222254;-0.12310864776736374;-0.3533406152889396;A
61;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;3;1;4;4;img3_3-1;8848.4048;531.9607547432049;8.590969116419314;-0.5527082233672735;8901.8134765625;0.060119396294256895;0.13263716308305015;-0.025120015863735422;0.8726069711158874;-0.5175760790957455;-0.08222644084460609;-0.04034734949516537;A
62;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;3;2;4;4;img3_3-2;8786.281328;212.40709537243907;0.2936953839291516;0.2842431488911091;8702.41943359375;0.024174857080383153;-0.14748105948597998;-0.5996118301819513;-0.6084808464715259;0.7364172127337825;-1.002394943119334;-0.582863069083817;A
63;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;3;3;4;4;img3_3-3;8604.743981;181.05884945859907;15.906409347208509;-0.20880090149347538;8558.25732421875;0.021041747419608566;-0.9660431477661744;-0.6559695345693701;2.1784346146808065;-0.0023042378212397093;-1.667677768490147;-0.630151510647959;A
64;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;0;0;4;4;img4_0-0;8177.169368;2407.737931990207;0.025067002227370683;0.32292297126080277;9563.724609375;0.2944463815819312;-2.8940010798212064;3.3471418944998454;-0.6564318043914502;0.7943706845703511;2.972377230612635;3.49638106107003;C
65;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;0;1;4;4;img4_0-1;9104.62496;714.0411295597743;15.008525718546515;-2.386426949161583;9099.75146484375;0.0784261990688054;1.2879482475239021;0.30222308227536016;2.0181597404392706;-3.265012856746865;0.8312226246752487;0.2359596639709661;B
66;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;0;2;4;4;img4_0-2;8853.419301;210.9290865899518;0.16309365404005316;0.1019167683003734;8805.4873046875;0.023824590185864934;0.15524782958267047;-0.6022689862561498;-0.6317936402072742;0.4632399819379223;-0.5267548128279571;-0.5881496939921783;A
67;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;0;3;4;4;img4_0-3;8683.400552;189.63069805834527;0.1441246554968041;0.09486168196655534;8641.91455078125;0.021838299053781263;-0.6113762537153367;-0.6405591122201909;-0.6351796623586499;0.4526694383805186;-1.2816143549380294;-0.618129050701222;A
68;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;1;0;4;4;img4_1-0;9169.55983;820.6695959619627;21.82063133404322;-0.5591836388134835;9148.2529296875;0.08949934469885701;1.5807432214936599;0.49391915373323014;3.2341406715882037;-0.5272781093456581;1.055048369912775;0.403088126346099;B
69;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;1;1;4;4;img4_1-1;9017.566029;254.85718873551744;0.11874413196916977;0.10662261574371354;9043.150390625;0.028262303587898403;0.8953946405638907;-0.5232952854046093;-0.6397101606178038;0.47029069159910436;0.5700186041560874;-0.5211706943364214;A
70;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;1;2;4;4;img4_1-2;8908.510753;223.80187876863997;0.09785600846605114;0.09010991313997677;8885.87548828125;0.025122254995681874;0.4036582792270001;-0.5791263511549337;-0.6434387522311656;0.44554992531158655;-0.1557774586567503;-0.5685638661173567;A
71;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;1;3;4;4;img4_1-3;8732.756008;195.66377959117503;0.19834055545676765;0.11428495052013621;8719.21435546875;0.022405730723717595;-0.38882973202697957;-0.6297128713648994;-0.6255019644136237;0.4817710675538734;-0.9248893272170482;-0.6095647289025415;A
72;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;2;0;4;4;img4_2-0;9013.462485;283.04907246381276;0.13509100743287572;0.09883122965121646;9012.25927734375;0.03140292345309659;0.876891530314134;-0.47261207162446306;-0.6367921951648734;0.45861695974574535;0.4274615396701555;-0.4737689002562578;A
73;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;2;1;4;4;img4_2-1;8983.958125;253.44757194237306;0.12961535595200502;0.09398305290949015;8934.4296875;0.02821112569938354;0.743854714837419;-0.5258294867358709;-0.6377696150937731;0.4513529999587819;0.06829164646324624;-0.5219431290266942;A
74;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;2;2;4;4;img4_2-2;8896.240854;223.61517940280953;0.15570936835545446;0.09264837717498163;8884.5537109375;0.025135917863809393;0.34833261586128084;-0.5794619982497572;-0.6331117569672671;0.44935327276635834;-0.16187722904422233;-0.5683576506282738;A
75;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;2;3;4;4;img4_2-3;8740.548912;195.3093916779637;5.906156257785888;-0.07417485720336404;8734.689453125;0.022345208938745392;-0.35369109043381464;-0.6303499880095159;0.393359962323928;0.19940420312415205;-0.853474468373254;-0.6104781922670215;A
76;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;3;0;4;4;img4_3-0;8919.14341;268.449209970102;0.15758790096138098;0.14600356398808817;8881.07275390625;0.030098093239438337;0.4516015265076114;-0.49885962425560554;-0.6327764333601064;0.5292946511613882;-0.1779412346195042;-0.49346287652597143;A
